file_name,clean,noise,snr
00259.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,13.77028394418675
00260.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,9.145926186828746
00261.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,0.2680632991351506
00262.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-2.5532815776998996
00263.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,4.174484583797273
00264.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,14.496249987933382
00265.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,8.611487488888894
00266.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-1.1349253542707793
00267.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-4.0652154567720995
00268.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,14.052878735412477
00269.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,12.17298030936853
00270.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,11.558063514971424
00271.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,14.278010456765656
00272.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,6.9787289814534965
00273.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,13.61831671695503
00274.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,-2.064623714425464
00275.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-2.720793824906156
00276.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,2.440578043476689
00277.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,10.331202531418135
00278.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,1.422840629299189
00279.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,7.760701626892534
00280.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,-4.815577966602422
00281.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,5.86930076949832
00282.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,1.7550929377036706
00283.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,12.960486176990306
00284.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,13.814140769664466
00285.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,2.682436983071388
00286.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,2.9223558468119393
00287.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,12.945598896386961
00288.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-3.823552637963059
00289.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,3.107585768591381
00290.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-2.3964891873817518
00291.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,-3.2606118215076485
00292.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,10.679285739179756
00293.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,1.0914671069324022
00294.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,6.681117451105381
00295.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,12.569323568533262
00296.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,12.61584121227081
00297.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,7.019084144913528
00298.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,7.904554913680664
00299.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,-3.8674359432378758
00300.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,0.9496819395184364
00301.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,8.835492151529332
00302.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-1.2194109428872935
00303.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,11.060150734337956
00304.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,5.295274997134256
00305.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,10.145720806312294
00306.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-1.4442250276580415
00307.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-3.347594174090145
00308.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,4.641439394457169
00309.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,5.577077587242522
00310.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,8.92616543617994
00311.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,-0.9047677193960757
00312.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,8.427446599147268
00313.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,10.865386506528411
00314.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,-4.165243749660778
00315.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,14.267150114429818
00316.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,14.507854343466654
00317.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,6.013215684436302
00318.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-3.7018603518678073
00319.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,1.9047357972371493
00320.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,-4.591400623770094
00321.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,11.01703619567232
00322.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-0.8414580373569724
00323.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-2.1349497818963603
00324.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,8.997879690585055
00325.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,-3.8410038797989055
00326.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,0.13215133697993098
00327.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,5.206635690976899
00328.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,14.90517569640512
00329.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,-2.069686413663967
00330.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,3.9902955519735284
00331.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,7.028807523656124
00332.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-3.054550117202397
00333.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,0.7746976108395054
00334.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,9.41599803814814
00335.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,6.016121280818975
00336.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,11.771540301077746
00337.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,6.606627029359531
00338.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-1.3085652678074777
00339.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,7.310042341170815
00340.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,12.739101769372208
00341.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,5.335785556408839
00342.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,7.522873382528468
00343.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,5.101182351129223
00344.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,13.193251531731088
00345.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,3.266093111291406
00346.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,5.70937432583446
00347.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,1.8528625112905317
00348.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-2.408464457134798
00349.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,8.256435027999775
00350.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,13.71340003991299
00351.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,7.25458363858108
00352.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,11.854769988995287
00353.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-0.6418312759431455
00354.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,13.063434794598429
00355.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,-4.804600457606285
00356.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,-0.4837454667313046
00357.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-2.3588974545602626
00358.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,13.150858930321021
00359.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,13.20461273319526
00360.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,6.621158142698098
00361.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-3.2501389495218924
00362.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-2.6624112085120366
00363.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,10.42142510615709
00364.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,9.655905375930441
00365.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-3.257432861349756
00366.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,2.149263962397694
00367.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,10.464232435045231
00368.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,-2.3705679677648783
00369.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,5.756648677079481
00370.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,10.094471324538983
00371.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,0.4505235198227031
00372.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,6.330339918146565
00373.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,4.533699414333238
00374.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,6.132413850836789
00375.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,3.814741148276022
00376.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,8.874747285238234
00377.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,9.364743606392945
00378.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,10.12764715791197
00379.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,-4.253559819773218
00380.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,8.576707937859627
00381.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,4.544416018158688
00382.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-2.996572246581357
00383.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,7.283924674293807
00384.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,11.758290179323922
00385.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,9.67788075317667
00386.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,1.4313116542381454
00387.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,-3.642893778261993
00388.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,-4.25339525871455
00389.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,6.182506079209642
00390.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,-1.7829460146290432
00391.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,0.3577637140418366
00392.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-0.2857608712800608
00393.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-4.613050767643454
00394.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,-1.966271512100417
00395.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,-4.321949737348765
00396.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,14.636697161757564
00397.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,2.2097062030811743
00398.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,11.509290571240339
00399.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,3.2447481703491055
00400.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,0.06358292619879746
00401.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,-0.2657824703967915
00402.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,10.462311985534276
00403.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,8.425138102512634
00404.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,9.12661770401334
00405.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,12.063108263808042
00406.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,5.440991336720158
00407.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,3.855393066429025
00408.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,6.074968825110075
00409.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,8.0398969681222
00410.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,10.771077489504805
00411.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,12.845389033853758
00412.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,1.182103173581075
00413.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-2.2878045546586145
00414.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,10.018533036883746
00415.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,5.536664430741515
00416.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,10.694771615209483
00417.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,3.598522057131446
00418.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,11.77693175227052
00419.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,5.747080508472591
00420.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,0.008478663003486098
00421.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-3.8221197711845245
00422.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-3.161014301847047
00423.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-1.5160011371710724
00424.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,3.7850870119655067
00425.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,11.218684501502116
00426.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,13.208042472126692
00427.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,6.521814240239754
00428.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,0.8230885956069844
00429.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,8.035727435624311
00430.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,7.758414015111361
00431.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,5.071494794346611
00432.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,14.311054312435925
00433.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,11.133822992209804
00434.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,13.570387128072344
00435.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,7.278702533288759
00436.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,14.640078326862024
00437.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,9.299759116906523
00438.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,-4.826814571654179
00439.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,0.7629116198762231
00440.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,11.827973150036424
00441.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,3.8635417405469474
00442.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,-1.5390055304679273
00443.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,-2.709457755474729
00444.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,10.957611920424615
00445.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,7.978103028912276
00446.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,5.034919962939921
00447.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,0.7128041646433037
00448.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,7.733916569707833
00449.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,2.3668381066044697
00450.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,5.790770867045039
00451.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,10.241336039597517
00452.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,11.79774962308761
00453.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 4.wav,-2.900851759566241
00454.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 5.wav,5.212626166918315
00455.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy.wav,7.909773254883515
00456.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0.wav,-1.9386637149468178
00457.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 2.wav,-4.964807017912804
00458.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 3.wav,14.340915064601006
00459.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 4.wav,11.157330665301846
00460.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 5.wav,0.4813517872694306
00461.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy.wav,0.5817921414425187
00462.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0.wav,-2.5864071715604364
00463.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 2.wav,4.613765299817141
00464.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 3.wav,13.64603957525125
00465.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 4.wav,13.298548515365372
00466.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 5.wav,-0.12249808048377941
00467.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy.wav,2.8971659283174778
00468.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0.wav,14.404790604531781
00469.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy 2.wav,0.5123926720752281
00470.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 3.wav,13.756988817328274
00471.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 4.wav,10.380243140470128
00472.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 5.wav,12.694373762121211
00473.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy.wav,12.420099504880007
00474.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0.wav,-2.0705808154636984
00475.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0 copy 2.wav,10.783775758503527
00476.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 3.wav,13.184444913430195
00477.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 4.wav,11.763410970614101
00478.wav,./clean/clean_fileid_0 copy 4.wav,./noise/noise_fileid_0 copy 5.wav,9.240623727743246
00479.wav,./clean/clean_fileid_0 copy.wav,./noise/noise_fileid_0 copy.wav,1.1475883707492884
00480.wav,./clean/clean_fileid_0.wav,./noise/noise_fileid_0.wav,2.075691095419787
00481.wav,./clean/clean_fileid_0 copy 2.wav,./noise/noise_fileid_0 copy 2.wav,-0.2729320955244341
00482.wav,./clean/clean_fileid_0 copy 3.wav,./noise/noise_fileid_0 copy 3.wav,-3.2037672187354893
